 &plot nbnd=  60, nks=   106 /
    8.008    9.698   10.125   10.349   11.686   13.171   13.406   18.313   18.804   19.186
   19.637   20.089   20.428   23.104   24.043   24.207   24.682   25.463   25.682   26.765
            0.100000  0.100000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.688  -57.674  -57.673  -57.673  -57.567  -57.567
  -57.560  -57.560  -57.559  -57.557  -57.556  -57.556   -9.022   -8.197    3.299    3.360
    3.423    5.608    5.928    5.961    6.049    6.342    6.610    6.619    6.820    6.876
    7.368    7.372    7.542    7.593    7.633    7.723    7.736    7.741    7.758    7.839
    7.856    9.950   10.236   10.389   11.525   12.932   13.101   18.653   19.206   19.477
   19.532   20.255   20.525   22.680   24.076   24.204   24.495   24.947   25.348   27.107
            0.066667  0.066667  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.688  -57.674  -57.673  -57.673  -57.568  -57.568
  -57.560  -57.560  -57.560  -57.556  -57.556  -57.556   -9.045   -8.171    3.286    3.314
    3.342    5.732    6.087    6.110    6.127    6.330    6.551    6.593    6.759    6.783
    7.367    7.370    7.559    7.601    7.643    7.645    7.697    7.727    7.788    7.794
    7.822   10.188   10.338   10.418   11.404   12.725   12.821   18.978   19.277   19.419
   20.040   20.462   20.606   22.303   24.115   24.189   24.339   24.531   24.840   27.170
            0.033333  0.033333  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.688  -57.673  -57.673  -57.673  -57.568  -57.568
  -57.560  -57.560  -57.560  -57.556  -57.556  -57.556   -9.059   -8.155    3.278    3.285
    3.292    5.765    6.199    6.226    6.312    6.354    6.476    6.582    6.664    6.669
    7.363    7.364    7.569    7.587    7.591    7.650    7.664    7.665    7.815    7.817
    7.824   10.371   10.414   10.436   11.329   12.582   12.611   19.226   19.312   19.347
   20.495   20.619   20.660   22.028   24.144   24.174   24.235   24.253   24.378   27.191
            0.000000  0.000000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.688  -57.673  -57.673  -57.673  -57.568  -57.568
  -57.560  -57.560  -57.560  -57.556  -57.556  -57.556   -9.064   -8.150    3.276    3.276
    3.276    5.769    6.260    6.260    6.429    6.429    6.429    6.578    6.578    6.578
    7.361    7.361    7.572    7.572    7.572    7.652    7.652    7.652    7.825    7.825
    7.825   10.442   10.442   10.442   11.304   12.531   12.531   19.323   19.323   19.323
   20.678   20.678   20.678   21.923   24.154   24.154   24.154   24.199   24.199   27.204
            0.000000  0.033333  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.688  -57.673  -57.673  -57.673  -57.568  -57.568
  -57.560  -57.560  -57.560  -57.556  -57.556  -57.556   -9.061   -8.152    3.280    3.280
    3.281    5.768    6.218    6.262    6.360    6.360    6.467    6.580    6.632    6.632
    7.362    7.363    7.570    7.580    7.580    7.650    7.659    7.659    7.817    7.824
    7.824   10.394   10.439   10.439   11.317   12.549   12.579   19.291   19.317   19.317
   20.604   20.648   20.648   21.977   24.160   24.193   24.193   24.193   24.288   27.179
            0.000000  0.066667  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.688  -57.673  -57.673  -57.673  -57.568  -57.568
  -57.560  -57.560  -57.560  -57.556  -57.556  -57.556   -9.054   -8.161    3.295    3.295
    3.295    5.760    6.143    6.237    6.237    6.268    6.537    6.583    6.711    6.711
    7.365    7.369    7.564    7.596    7.596    7.643    7.686    7.686    7.793    7.823
    7.823   10.264   10.430   10.430   11.355   12.604   12.711   19.205   19.301   19.301
   20.399   20.563   20.563   22.129   24.174   24.177   24.303   24.303   24.534   27.108
            0.000000  0.100000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.688  -57.674  -57.673  -57.673  -57.568  -57.568
  -57.560  -57.560  -57.560  -57.556  -57.556  -57.556   -9.043   -8.174    3.319    3.319
    3.320    5.732    6.079    6.099    6.099    6.279    6.588    6.605    6.781    6.781
    7.369    7.378    7.554    7.603    7.603    7.630    7.741    7.741    7.758    7.827
    7.827   10.078   10.415   10.415   11.417   12.694   12.896   19.087   19.275   19.275
   20.104   20.435   20.435   22.357   24.138   24.207   24.468   24.468   24.899   26.998
            0.000000  0.133333  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.688  -57.674  -57.673  -57.673  -57.568  -57.567
  -57.560  -57.560  -57.560  -57.556  -57.556  -57.556   -9.026   -8.193    3.352    3.352
    3.354    5.670    5.954    5.954    6.051    6.293    6.596    6.668    6.839    6.839
    7.375    7.390    7.541    7.603    7.603    7.605    7.720    7.781    7.781    7.872
    7.872    9.861   10.394   10.394   11.502   12.817   13.106   18.963   19.239   19.239
   19.755   20.280   20.280   22.638   24.077   24.251   24.670   24.670   25.345   26.861
            0.000000  0.166667  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.687  -57.674  -57.673  -57.673  -57.567  -57.567
  -57.560  -57.559  -57.559  -57.557  -57.556  -57.556   -9.006   -8.216    3.394    3.394
    3.397    5.573    5.804    5.804    6.060    6.312    6.604    6.722    6.888    6.888
    7.382    7.405    7.525    7.559    7.598    7.598    7.688    7.782    7.782    7.971
    7.971    9.628   10.368   10.368   11.608   12.969   13.318   18.854   19.197   19.197
   19.377   20.112   20.112   22.953   23.981   24.313   24.889   24.889   25.849   26.712
            0.000000  0.200000  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.687  -57.675  -57.673  -57.673  -57.567  -57.567
  -57.560  -57.559  -57.559  -57.557  -57.556  -57.556   -8.981   -8.244    3.445    3.445
    3.450    5.455    5.653    5.653    6.095    6.336    6.614    6.770    6.931    6.931
    7.391    7.421    7.494    7.506    7.589    7.589    7.665    7.774    7.774    8.088
    8.088    9.391   10.336   10.336   11.734   13.148   13.512   18.779   18.985   19.148
   19.148   19.941   19.941   23.282   23.841   24.397   25.110   25.110   26.394   26.567
            0.000000  0.233333  0.000000
 -100.165 -100.165 -100.164 -100.164  -57.687  -57.675  -57.673  -57.673  -57.567  -57.566
  -57.561  -57.559  -57.559  -57.557  -57.556  -57.556   -8.953   -8.276    3.505    3.505
    3.511    5.325    5.502    5.502    6.147    6.364    6.625    6.812    6.970    6.970
    7.401    7.417    7.438    7.484    7.576    7.576    7.648    7.765    7.765    8.211
    8.211    9.155   10.300   10.300   11.878   13.351   13.674   18.587   18.753   19.097
   19.097   19.776   19.776   23.605   23.647   24.517   25.325   25.325   26.434   26.973
            0.000000  0.266667  0.000000
 -100.165 -100.165 -100.164 -100.164  -57.686  -57.676  -57.673  -57.673  -57.567  -57.566
  -57.561  -57.559  -57.559  -57.558  -57.556  -57.556   -8.921   -8.312    3.572    3.572
    3.581    5.190    5.352    5.352    6.211    6.396    6.636    6.850    7.008    7.008
    7.333    7.413    7.455    7.460    7.560    7.560    7.632    7.756    7.756    8.335
    8.335    8.925   10.259   10.259   12.036   13.576   13.791   18.189   18.788   19.045
   19.045   19.622   19.622   23.396   23.895   24.689   25.526   25.526   26.311   26.808
            0.000000  0.300000  0.000000
 -100.165 -100.165 -100.164 -100.164  -57.685  -57.676  -57.673  -57.673  -57.566  -57.565
  -57.562  -57.559  -57.559  -57.558  -57.557  -57.557   -8.885   -8.350    3.647    3.647
    3.658    5.053    5.206    5.206    6.282    6.434    6.647    6.886    7.044    7.044
    7.246    7.426    7.433    7.474    7.540    7.540    7.617    7.748    7.748    8.455
    8.455    8.704   10.216   10.216   12.206   13.820   13.856   17.796   18.891   18.993
   18.993   19.483   19.483   23.091   24.132   24.926   25.713   25.713   26.177   26.671
            0.000000  0.333333  0.000000
 -100.165 -100.165 -100.164 -100.164  -57.685  -57.677  -57.673  -57.673  -57.566  -57.565
  -57.562  -57.559  -57.559  -57.559  -57.557  -57.557   -8.846   -8.392    3.728    3.728
    3.743    4.916    5.063    5.063    6.357    6.476    6.656    6.922    7.080    7.080
    7.158    7.404    7.439    7.495    7.516    7.516    7.601    7.741    7.741    8.494
