-1.89000000e+01 4.90490373e-08 4.44072450e-08 4.91580420e-08 5.02394957e-08 4.55862613e-08 4.47537760e-08 4.42979303e-08 4.30464660e-08 5.20958160e-08 4.50623960e-08 4.65767270e-08 3.78741637e-08 4.53537343e-08 4.12171303e-08 4.60638587e-08 4.79327850e-08 4.59430770e-08 4.53874690e-08 4.88797260e-08 4.73508707e-08
-1.88500000e+01 4.92723323e-08 4.46018873e-08 4.93814360e-08 5.04715703e-08 4.57917903e-08 4.49536343e-08 4.44970307e-08 4.32372363e-08 5.23388107e-08 4.52605977e-08 4.67826973e-08 3.80313940e-08 4.55534233e-08 4.13947080e-08 4.62701017e-08 4.81502657e-08 4.61463807e-08 4.55924263e-08 4.91036457e-08 4.75674637e-08
-1.88000000e+01 4.94971643e-08 4.47978193e-08 4.96063747e-08 5.07052827e-08 4.59987273e-08 4.51548460e-08 4.46974860e-08 4.34292883e-08 5.25835283e-08 4.54601230e-08 4.69900473e-08 3.81896157e-08 4.57544550e-08 4.15734510e-08 4.64777503e-08 4.83692460e-08 4.63510527e-08 4.57987947e-08 4.93291270e-08 4.77855690e-08
-1.87500000e+01 4.97235627e-08 4.49950657e-08 4.98328810e-08 5.09406417e-08 4.62070890e-08 4.53574307e-08 4.48993230e-08 4.36226380e-08 5.28299867e-08 4.56609843e-08 4.71987970e-08 3.83488403e-08 4.59568367e-08 4.17533680e-08 4.66868147e-08 4.85897453e-08 4.65571033e-08 4.60065920e-08 4.95561860e-08 4.80052020e-08
-1.87000000e+01 4.99515313e-08 4.51936303e-08 5.00609590e-08 5.11776757e-08 4.64168893e-08 4.55613947e-08 4.51025407e-08 4.38172960e-08 5.30781997e-08 4.58631957e-08 4.74089533e-08 3.85090740e-08 4.61605827e-08 4.19344683e-08 4.68973097e-08 4.88117680e-08 4.67645523e-08 4.62158310e-08 4.97848393e-08 4.82263727e-08
-1.86500000e+01 5.01810857e-08 4.53935240e-08 5.02906323e-08 5.14163867e-08 4.66281317e-08 4.57667580e-08 4.53071650e-08 4.40132753e-08 5.33281890e-08 4.60667680e-08 4.76205290e-08 3.86703297e-08 4.63657050e-08 4.21167620e-08 4.71092513e-08 4.90353380e-08 4.69734053e-08 4.64265200e-08 5.00150957e-08 4.84491030e-08
-1.86000000e+01 5.04122480e-08 4.55947633e-08 5.05219130e-08 5.16568060e-08 4.68408443e-08 4.59735230e-08 4.55132010e-08 4.42105887e-08 5.35799707e-08 4.62717157e-08 4.78335437e-08 3.88326080e-08 4.65722123e-08 4.23002620e-08 4.73226420e-08 4.92604650e-08 4.71836843e-08 4.66386770e-08 5.02469793e-08 4.86734030e-08
-1.85500000e+01 5.06450207e-08 4.57973570e-08 5.07548130e-08 5.18989367e-08 4.70550290e-08 4.61817160e-08 4.57206600e-08 4.44092447e-08 5.38335567e-08 4.64780457e-08 4.80480000e-08 3.89959280e-08 4.67801247e-08 4.24849770e-08 4.75375103e-08 4.94871623e-08 4.73953900e-08 4.68523133e-08 5.04804973e-08 4.88992867e-08
-1.85000000e+01 5.08794337e-08 4.60013227e-08 5.09893533e-08 5.21428050e-08 4.72707057e-08 4.63913410e-08 4.59295640e-08 4.46092620e-08 5.40889727e-08 4.66857783e-08 4.82639203e-08 3.91602893e-08 4.69894473e-08 4.26709197e-08 4.77538577e-08 4.97154487e-08 4.76085490e-08 4.70674467e-08 5.07156733e-08 4.91267737e-08
-1.84500000e+01 5.11154883e-08 4.62066633e-08 5.12255433e-08 5.23884260e-08 4.74878850e-08 4.66024100e-08 4.61399150e-08 4.48106463e-08 5.43462313e-08 4.68949210e-08 4.84813113e-08 3.93257083e-08 4.72002007e-08 4.28581010e-08 4.79717043e-08 4.99453357e-08 4.78231670e-08 4.72840870e-08 5.09525183e-08 4.93558767e-08
-1.84000000e+01 5.13532147e-08 4.64134037e-08 5.14634083e-08 5.26358067e-08 4.77065847e-08 4.68149433e-08 4.63517393e-08 4.50134147e-08 5.46053517e-08 4.71054870e-08 4.87001930e-08 3.94921903e-08 4.74123933e-08 4.30465317e-08 4.81910610e-08 5.01768417e-08 4.80392550e-08 4.75022530e-08 5.11910493e-08 4.95866123e-08
-1.83500000e+01 5.15926167e-08 4.66215473e-08 5.17029530e-08 5.28849800e-08 4.79268203e-08 4.70289477e-08 4.65650373e-08 4.52175770e-08 5.48663503e-08 4.73174917e-08 4.89205720e-08 3.96597437e-08 4.76260397e-08 4.32362217e-08 4.84119443e-08 5.04099803e-08 4.82568340e-08 4.77219590e-08 5.14312810e-08 4.98189927e-08
-1.83000000e+01 5.18337160e-08 4.68311083e-08 5.19442017e-08 5.31359477e-08 4.81485957e-08 4.72444457e-08 4.67798377e-08 4.54231483e-08 5.51292493e-08 4.75309477e-08 4.91424700e-08 3.98283827e-08 4.78411543e-08 4.34271823e-08 4.86343713e-08 5.06447690e-08 4.84759103e-08 4.79432137e-08 5.16732327e-08 5.00530390e-08
-1.82500000e+01 5.20765317e-08 4.70421040e-08 5.21871680e-08 5.33887430e-08 4.83719407e-08 4.74614393e-08 4.69961433e-08 4.56301427e-08 5.53940667e-08 4.77458697e-08 4.93658983e-08 3.99981083e-08 4.80577457e-08 4.36194273e-08 4.88583453e-08 5.08812203e-08 4.86965073e-08 4.81660373e-08 5.19169210e-08 5.02887650e-08
