Energy,Baselined Counts,0.04,.04 err,0.11,.11 err,0.18,.18 err,0.26,.26 err,0.33,.33 err,0.4,.4 err,0.48,.48 err,0.55,.55 err,0.62,.62 err,0.69,.69 err
969.12219,-7.86332,303.66472,0.36714,309.16846,0.05462,319.49662,0.63102,330.73101,0.2548,345.26213,0.73004,361.1777,0.98465,376.95734,0.50402,393.7085,1.12693,409.4153,2.38325,425.03869,2.70756
969.61209,-8.18465,303.97867,0.1998,309.07579,0.50167,318.8256,0.38131,330.79703,0.30717,344.68505,0.50982,361.06944,0.63921,376.42097,0.50115,393.10752,1.55913,411.44856,1.27378,429.13072,8.94983
970.1024,-8.71269,303.38531,0.27782,308.84078,0.55653,318.20461,0.28558,330.70654,0.14276,344.31397,0.52757,360.68713,0.68236,375.57336,0.8182,392.04842,1.00834,413.24176,2.47162,423.51843,4.04521
970.59313,-8.96086,303.52532,0.22786,308.90061,0.27678,317.48674,0.36185,330.40073,0.28832,344.11977,0.49774,360.3866,0.89123,375.46553,0.7703,392.07296,1.14645,409.14719,0.40729,416.2068,6.24711
971.08427,-9.0112,303.26251,0.41232,308.34459,0.39398,317.51653,0.4595,330.09709,0.25377,343.7852,0.44337,360.19007,0.98598,375.86519,0.47907,392.3482,0.91455,407.58376,1.70854,415.75895,3.73364
971.57583,-8.71227,303.27659,0.24483,308.54038,0.79705,317.94424,0.37508,329.90902,0.27464,344.24146,0.39722,360.87056,0.75816,375.75518,0.71546,392.47724,0.57229,407.95368,0.89742,427.44641,5.66331
972.0678,-8.97588,303.39116,0.32531,308.31712,0.43191,317.73849,0.40407,329.56424,0.64872,343.93023,0.47537,360.32344,0.76758,375.9655,0.81722,392.08941,0.95487,407.63368,0.40989,419.54248,10.43678
972.56018,-8.88933,303.30133,0.13453,307.93084,0.41599,317.23194,0.11335,329.85112,0.31671,344.23047,0.39632,360.44169,0.93987,375.99964,0.46537,392.10659,1.4474,406.4474,0.52656,415.0098,7.93623
973.05299,-8.89573,303.51671,0.31261,308.00923,0.5606,317.10472,0.92276,329.87472,0.47036,344.06887,0.33745,360.63428,0.6967,375.90271,0.68017,391.76472,0.72489,407.67747,1.76099,422.41242,6.20845
973.54621,-8.76307,303.41266,0.2367,307.91823,0.72801,317.29351,0.88858,329.12569,0.05421,344.26965,0.41081,360.98084,0.9866,375.99805,0.74143,391.93324,1.06481,406.16009,1.27945,419.46065,3.44212
974.03985,-8.82634,303.07409,0.28835,307.77741,0.36958,316.53426,0.54099,329.60005,0.15938,344.15617,0.27713,360.73431,1.06584,375.99866,0.72724,392.21796,0.89331,406.5124,1.90431,418.92431,10.68364
974.5339,-8.43448,303.46045,0.33687,307.50763,0.53439,316.26161,0.43346,329.60542,0.42683,344.49798,0.61966,361.17772,0.74607,376.53812,0.6263,392.50823,0.38346,408.35312,1.42246,427.12562,3.37889
975.02838,-8.30724,303.50584,0.13925,307.55537,0.35332,316.58256,0.63381,329.90003,0.55668,344.45785,0.53459,361.412,0.5539,376.54264,0.63906,392.98261,0.44931,407.27148,1.02932,426.44288,10.68648
975.52327,-8.23292,303.27176,0.28269,307.69687,0.39574,316.24659,0.39441,329.93995,0.42208,344.61492,0.71317,361.4906,0.69049,376.79502,0.83277,392.64543,0.61682,406.93986,1.5332,421.07281,4.35205
976.01858,-7.82854,302.89714,0.38395,307.88283,0.23639,316.70236,0.3395,329.95024,0.57491,344.82121,0.78636,361.93895,0.92523,377.32046,1.21532,393.1903,0.74086,408.13985,1.84383,426.19974,6.12964
976.51432,-7.55548,302.87776,0.459,307.27513,0.13392,316.96644,1.15845,329.82499,0.45848,345.18079,0.80792,361.98948,0.82633,377.62829,0.69165,394.31513,0.86699,408.74556,0.56971,428.56863,7.04999
977.01047,-7.30817,303.24311,0.12262,307.13997,0.25561,316.82485,0.65897,329.86559,0.47504,345.00999,0.57156,362.00592,0.71589,378.47342,0.66772,394.65049,0.58189,410.54357,1.85349,426.64379,4.25251
977.50705,-7.05325,303.22166,0.52416,307.66874,0.30799,316.58291,0.78163,330.21509,0.56346,345.28935,0.78476,362.52379,0.9275,378.37337,0.67478,395.12182,0.71187,410.38744,1.60084,429.30954,7.17303
978.00404,-6.61416,303.46336,0.23018,307.69396,0.22168,316.94466,0.25991,330.43486,0.22539,345.47632,0.37876,363.07879,0.80602,378.83836,0.38064,395.73247,0.70337,411.53417,1.62974,427.40902,4.65606
978.50146,-6.28676,303.50041,0.22858,307.81904,0.15369,317.00585,0.30315,330.09594,0.36379,345.74642,0.34238,363.16605,0.75615,379.55794,0.6025,396.32106,1.0714,413.58483,1.9745,415.77333,4.05382
978.9993,-6.02665,303.121,0.2952,307.83889,0.33583,317.2556,0.56494,330.52069,0.47661,345.72453,0.41845,363.35444,0.77432,380.14982,0.58978,396.63822,1.13468,413.41711,1.14531,421.04954,10.47565
979.49757,-5.7931,303.02915,0.22061,307.7817,0.2151,317.71135,0.28869,331.31796,0.364,346.07862,0.2224,363.53033,0.94304,380.17987,0.7593,397.02303,1.77534,413.48603,0.76184,429.52941,17.06455
979.99626,-5.54281,303.44081,0.40871,307.45421,0.43364,317.72219,0.07624,331.03534,0.19132,346.55835,0.22741,363.56968,0.98364,380.35015,0.87705,397.78215,1.76764,416.29755,1.31558,429.46797,7.20685
980.49537,-4.99406,303.31405,0.48906,308.09285,0.18395,317.49525,0.58725,331.36582,0.37614,346.74502,0.34775,364.17111,1.17001,381.17307,0.96415,398.50826,0.99755,417.29009,0.69839,435.0881,8.49897
980.99491,-4.98424,302.94976,0.22603,307.96279,0.50381,317.98978,0.54827,331.13009,0.40046,346.89293,0.62179,364.21703,1.00207,380.81453,0.70896,399.34049,0.87129,416.09449,1.2874,426.71804,1.59345
981.49487,-4.75609,302.92525,0.44115,308.29518,0.32832,318.31935,0.7448,331.4426,0.36131,347.01769,0.93832,364.52909,0.95872,381.16834,0.75273,399.30616,0.51175,414.27792,2.1894,432.83542,6.24955
981.99526,-4.77597,302.57514,0.0839,308.13597,0.10454,318.34754,0.49673,331.76831,0.10604,347.0685,1.13043,364.35752,0.96953,381.34746,0.73948,398.90568,0.21701,415.83226,1.03144,424.69712,2.89148
982.49608,-4.8381,303.07535,0.17801,307.98276,0.32931,318.12345,0.55287,331.94302,0.25155,346.9309,0.69546,364.23092,0.94136,381.07407,0.5695,399.37874,0.58651,417.13781,1.27008,423.35699,8.67607
982.99732,-5.21319,303.2932,0.25746,308.33008,0.57362,318.325,0.20534,331.45997,0.5017,346.63377,0.6302,364.03254,0.80879,380.63067,0.58107,398.28709,0.75599,415.68276,1.71961,427.66052,2.02405
983.49899,-5.49512,303.23681,0.26399,309.068,0.59948,318.39218,0.57693,331.43903,0.29482,346.64053,0.38276,363.67141,0.95311,380.32775,0.63561,397.20382,1.41987,415.50949,3.00826,435.73046,10.321
984.00109,-5.99467,303.48132,0.23606,308.60631,0.40827,318.2877,1.03349,331.08957,0.64861,346.43504,0.30649,363.15164,0.97926,379.76287,0.63231,396.25489,1.27536,413.88177,0.88126,432.41569,4.14924
984.50362,-6.43825,303.49756,0.3037,308.66013,0.3458,318.1714,0.68031,331.04743,0.56998,346.14687,0.47723,362.83016,1.09026,378.96601,0.83484,395.84981,1.19562,410.85251,2.00206,429.4502,7.52139
985.00658,-6.8685,303.30822,0.17958,308.7475,0.13947,318.40471,0.49702,330.81127,0.48801,345.82711,0.39021,362.26904,0.86898,378.56892,0.60988,394.89251,1.14684,412.0874,1.38192,429.68379,4.99539
985.50997,-6.99222,303.43908,0.42977,308.57463,0.09718,318.51027,0.76972,330.57697,0.7246,345.52277,0.28574,362.16365,0.68151,378.27275,0.63466,395.30747,0.96393,413.41112,2.36687,430.79595,2.0067
986.01378,-7.37309,303.68545,0.02147,308.96203,0.1217,318.35359,0.64889,330.57489,0.66522,345.3319,0.31191,361.70666,0.80646,377.89072,0.58187,394.50046,1.02635,412.12094,0.38031,422.2285,7.76937
986.51803,-7.69069,303.53589,0.26252,308.62121,0.26438,318.09561,0.3344,330.71342,0.19509,344.91593,0.44901,361.28175,0.95741,377.63257,0.53322,394.43638,1.08511,410.21476,1.79086,423.94144,5.45367
987.02271,-7.95879,303.37132,0.29269,308.50057,0.21053,317.71283,0.6762,330.55042,0.29898,344.78713,0.67891,361.05832,1.04723,377.10915,0.57441,394.08365,1.09253,411.82087,1.88448,425.30052,10.58631
987.52782,-7.80873,303.2535,0.0781,308.67877,0.50807,317.65015,0.37258,330.92527,0.36009,344.73482,0.59196,361.41444,1.1501,377.4027,0.46441,393.85268,0.7616,409.77514,1.37791,422.6481,2.63813
988.03337,-7.80711,303.40986,0.15868,308.50454,0.49649,317.53698,0.36757,330.83346,0.62085,344.69021,0.3552,361.39938,1.13763,377.618,0.68985,393.3626,0.52461,410.68876,0.90192,426.14105,5.58941
988.53935,-7.59442,303.58247,0.11214,308.34066,0.52216,317.48951,0.35725,330.77462,0.15074,344.96933,0.19021,361.58906,1.21248,377.65825,0.80091,394.39926,0.5883,409.9091,0.66236,419.41098,9.6876
989.04576,-7.28233,303.54906,0.14834,308.56785,0.31216,317.23927,0.36416,330.76182,0.19744,345.11976,0.25051,361.8014,1.02699,378.1761,0.51779,395.1097,0.93682,411.60898,1.72669,416.40523,6.92817
989.55261,-6.8164,303.41872,0.19534,308.31077,0.33679,316.91734,0.39889,330.76274,0.27695,345.22699,0.3655,362.35433,0.87313,378.78551,0.57556,396.24244,0.71132,412.48776,2.62165,427.55085,6.75155
990.05989,-6.4808,303.10329,0.14441,308.42813,0.28263,317.01423,0.6374,330.28849,0.26696,345.47835,0.6361,362.93398,0.82944,379.28543,0.71871,396.26985,0.6809,412.31516,1.42106,430.92248,6.62202
990.5676,-5.89453,303.22104,0.1749,307.98225,0.06833,317.03873,0.74344,330.85611,0.49883,345.91156,0.68057,363.41883,0.89021,380.13559,0.64814,397.28444,0.83962,412.86296,0.40741,424.05333,4.66709
991.07576,-5.4832,303.06582,0.46989,307.59,0.22887,317.25502,0.09135,330.95239,0.27819,346.18698,0.367,363.8462,1.06993,380.52153,0.83386,398.14867,1.3238,415.07466,0.84213,428.66719,10.55128
991.58434,-4.85244,303.04623,0.23126,307.67499,0.37682,317.31177,0.4498,331.33632,0.36804,346.42142,0.47786,364.48127,0.75879,381.5223,0.86586,399.15382,0.47924,415.09689,1.58767,426.08118,2.47443
992.09337,-4.34854,303.42788,0.19102,307.78748,0.22071,317.43167,0.90665,331.47604,0.5935,346.59255,0.22251,364.97349,0.78798,382.42217,0.99641,399.44047,0.86799,418.53114,3.36125,420.74078,7.83846
992.60283,-3.98931,303.07048,0.20401,308.11433,0.12579,317.6861,0.48225,331.58389,0.82337,346.96091,0.26931,365.40847,1.01224,382.61758,0.67291,400.37243,0.69298,417.52435,2.64995,423.03974,10.57572
993.11274,-3.74566,303.07173,0.24694,308.07545,0.08889,317.93231,0.42224,331.5337,0.46254,347.33292,0.238,365.7772,1.14457,382.80863,0.22498,400.10433,0.14989,419.68771,0.635,425.31386,8.85876
993.62308,-3.48864,303.0981,0.69528,307.89874,0.33125,318.17988,0.37615,331.37759,0.3565,347.96481,0.4218,365.8247,1.1133,383.04529,0.68998,400.76205,0.69026,419.66905,3.38874,427.16118,7.90919
994.13386,-3.42391,303.55456,0.52606,308.11941,0.49537,318.26887,0.39662,331.96845,0.29155,348.05925,0.75456,365.86711,1.24638,383.11187,1.14293,400.52787,0.64319,418.09152,1.94651,442.07582,7.43322
994.64508,-3.14546,303.60046,0.61694,308.34235,0.29169,318.62099,0.51279,332.36005,0.92645,348.29315,0.62078,366.23047,0.88404,383.3078,0.83056,400.93891,0.89287,418.22017,2.65136,429.30863,1.76553
995.15674,-3.17237,303.21969,0.35042,308.40576,0.38051,318.152,0.83605,331.94012,0.48376,348.42851,0.48922,366.22873,0.82339,383.21509,0.66526,400.97498,0.67029,418.33952,1.91396,429.30706,9.4798
995.66884,-3.20025,303.43284,0.12703,308.59011,0.19256,318.19309,0.4075,331.92018,0.49388,348.37362,0.51735,366.08559,0.95538,383.23392,0.70566,401.14189,0.53986,418.03489,1.24219,435.77686,1.65033
996.18138,-3.36039,303.53708,0.20241,308.46724,0.10952,318.74046,0.38663,332.31145,0.47432,347.93194,0.18012,366.04955,0.71417,382.96409,1.04102,401.02033,0.95744,417.07652,1.86917,430.0949,3.25152
996.69437,-3.11792,303.33035,0.19912,308.81907,0.30173,318.44373,0.41672,332.63814,0.28594,348.21723,0.42613,366.13965,0.76934,383.33015,0.96091,401.55906,1.13539,416.00642,1.63131,435.42026,5.96346
997.2078,-3.21027,302.96566,0.14116,308.92833,0.21064,318.80279,0.43543,332.081,0.31341,348.26177,0.58601,366.15406,0.93661,383.16828,0.8755,401.26297,1.18922,416.31695,0.49104,427.88222,6.41624
997.72167,-2.92444,303.26534,0.16251,308.64347,0.47752,319.06855,0.22438,332.13038,0.52944,348.4159,0.58056,366.43735,0.97517,383.5489,0.43305,401.77784,0.86328,417.04955,0.23665,428.25124,5.9979
998.23598,-2.5877,303.14601,0.06925,308.75032,0.35048,319.03196,0.23683,332.32897,0.53173,348.43802,0.59748,366.67951,0.99358,384.12443,0.22075,402.55828,1.00572,417.87767,0.52234,434.47908,12.91913
998.75074,-2.21278,303.18277,0.34293,308.61876,0.7738,318.58471,0.70645,333.27274,0.19966,348.73373,0.59844,367.04912,1.03835,384.70131,0.61011,402.55879,0.75467,418.51542,1.51589,433.06418,10.17051
999.26595,-1.8293,303.54879,0.32644,308.67269,0.2767,319.21509,0.41661,332.66648,0.17731,348.81096,0.50409,367.5491,1.11855,385.27902,0.96354,403.19232,0.72809,420.01145,1.03468,430.00314,2.91108
999.7816,-1.23037,303.81472,0.36427,308.31133,0.23515,318.98881,0.7588,332.94105,0.31316,349.32583,0.85672,368.02521,0.98607,386.16697,0.98957,404.06592,0.77386,422.29455,1.19107,431.39856,13.4886
1000.2977,-0.80596,303.74196,0.32145,308.28389,0.00941,318.75475,0.83112,333.15515,0.55656,349.63858,0.66693,368.67585,0.72197,386.39186,0.74982,404.75134,1.10013,424.00153,2.29135,436.87712,5.58498
1000.81424,-0.28133,303.39278,0.25249,308.13662,0.17862,319.29502,0.28375,332.92413,0.46753,349.84424,0.65657,369.30378,0.94429,386.91292,0.86646,406.24792,1.24082,424.48613,1.59107,435.97882,1.73661
1001.33123,0.07689,303.785,0.59783,308.13798,0.62344,318.7922,0.09343,333.04262,0.12932,350.25731,0.8189,369.64868,0.88795,387.47425,0.73807,406.51807,1.52626,424.53864,0.93742,432.34706,4.438
1001.84867,0.45316,303.70113,0.34948,308.36248,0.64321,319.16161,0.06251,333.76235,0.57229,350.82664,0.83274,370.01344,0.76503,387.86911,1.22786,406.7855,0.71433,422.03915,1.26196,427.05203,5.61216
1002.36656,0.73198,303.46019,0.08271,308.63973,0.45557,319.03594,0.56859,333.78203,0.80171,350.99748,0.28673,370.35294,0.73572,388.03199,0.59365,407.59316,0.93546,423.04278,0.81955,426.79007,2.21186
1002.8849,0.76743,303.12197,0.18998,309.12679,0.9683,319.37009,0.49196,334.14505,0.73801,351.15984,0.70032,370.33294,0.77334,388.19323,0.78602,406.67956,0.84032,425.08128,1.21895,428.75634,2.89585
1003.40368,0.45526,303.14921,0.09255,308.83836,0.47628,318.71293,0.76445,333.85487,1.25103,350.94565,0.9969,369.96788,0.68516,387.94555,1.11035,406.16595,0.56373,424.86976,1.83736,435.18771,7.32563
1003.92292,0.482,303.27708,0.06755,308.61914,0.38398,319.5425,0.77755,334.01666,1.01608,350.91536,0.80887,369.94687,0.81941,387.7419,1.01537,406.78305,1.00896,424.49627,3.6283,441.81373,2.23036
1004.44261,0.31251,303.86873,0.22759,309.03165,0.3038,319.90398,0.57721,334.56354,0.2243,350.65009,0.80741,369.93061,0.79664,387.40199,0.73219,405.68946,1.28597,426.73508,4.13134,441.62196,9.88597
1004.96275,0.10847,303.39374,0.37582,309.23287,0.21229,319.90925,0.38316,333.55522,0.14806,350.68795,0.73252,369.47126,0.77301,387.5074,0.50663,405.6171,0.71648,424.69001,0.2585,437.95608,10.70719
1005.48334,-0.21376,303.53239,0.26549,308.99951,0.37478,319.85514,0.21496,333.79964,0.30481,350.52283,0.81372,369.24107,1.06612,386.87038,0.57504,405.36485,0.99936,421.85227,1.56517,436.84471,7.77468
1006.00438,-0.16821,303.56133,0.59653,309.13219,0.34051,320.01526,0.21476,333.81555,0.32955,350.84588,0.54947,369.09606,1.13777,386.65524,0.38312,405.79425,1.42196,424.1278,1.67282,436.24758,4.24584
1006.52588,-0.39024,303.42521,0.72744,309.16963,0.43565,320.39794,0.29203,333.61237,0.80605,350.66353,0.30297,368.82463,1.03606,386.54287,0.80548,405.3169,1.64781,422.47322,2.05983,437.19686,13.0182
1007.04783,-0.33995,303.43248,0.25279,309.15995,0.08677,319.69114,0.35683,333.50833,0.9712,350.74197,0.36005,368.81812,0.961,386.54243,0.70992,405.74795,1.07508,423.68697,2.17654,440.66706,12.23576
1007.57024,-0.59511,303.82806,0.2165,308.90595,0.08563,319.72984,0.13449,333.77476,0.98909,350.34235,0.63935,368.3608,0.89382,386.80259,0.86063,404.88005,0.55008,421.58923,3.63773,440.63307,11.32183
1008.0931,-0.35048,303.90846,0.20009,308.78456,0.38828,319.92783,0.62238,333.56915,0.57825,350.42517,0.5742,368.9238,0.99417,386.89764,1.12794,405.03352,1.01311,423.42817,1.78031,439.21621,11.16675
1008.61641,-0.12703,303.71661,0.35041,309.24215,0.53473,319.37996,0.80061,333.79562,0.42818,350.69101,0.41853,369.06155,0.85268,386.99176,0.70024,405.60395,0.89901,425.83721,1.92611,448.34497,13.25256
1009.14019,0.17293,303.52631,0.13962,309.1184,0.01991,319.61527,1.03526,334.15873,0.40152,350.78838,0.27822,369.29957,0.72752,387.50387,0.92083,406.21277,0.82042,425.96638,1.83374,436.38928,6.37298
1009.66442,0.41237,303.47072,0.31219,309.04647,0.09473,319.4925,0.54752,334.03189,0.36505,350.48498,0.49309,369.6481,0.92033,387.90686,1.19991,407.20787,1.01334,425.89687,0.20612,433.96131,15.66959
1010.1891,0.53659,303.76825,0.26162,309.29666,0.29224,319.84024,1.00164,334.5411,0.52304,350.6679,0.87851,369.66452,0.89926,387.9899,0.82326,407.13863,1.2137,426.84966,1.98169,444.45098,0.63778
1010.71425,0.63277,303.56637,0.26827,308.97577,0.32131,320.06654,0.55106,334.02965,0.61769,350.8781,0.65118,369.69285,1.17989,388.34871,0.85922,407.28239,1.16281,424.70717,1.18543,443.59464,11.57556
1011.23985,0.63693,303.41661,0.35572,309.16999,0.58664,320.45627,0.77744,333.74802,0.58779,351.10079,0.77509,369.91255,1.06727,387.94533,0.5449,407.2769,0.68157,424.39696,1.46088,441.39869,6.98884
1011.76591,0.59161,303.58479,0.23474,309.23848,0.38813,319.8255,0.56669,334.26869,0.58553,351.01129,0.83544,369.8145,0.86406,387.84928,0.79464,407.30202,0.69126,425.1733,1.37063,443.86039,10.82642
1012.29244,0.39041,303.45134,0.24891,309.44957,0.04183,320.33308,0.7103,334.75563,0.40218,350.74033,0.75493,369.66791,0.95918,387.57124,1.00993,406.6068,0.8949,425.01026,1.23356,434.96039,9.89471
1012.81942,0.12804,303.73268,0.29602,309.20727,0.6367,320.19478,0.296,334.65517,0.18353,350.62913,0.60752,369.33276,1.17287,387.41906,0.96451,405.90221,0.99947,424.46209,1.04267,433.91739,7.38344
1013.34686,0.0912,303.76801,0.1041,309.74614,0.64488,320.25754,0.36299,334.84431,0.16571,350.43781,0.36138,369.16199,1.01887,387.50826,0.87244,405.7644,0.74455,425.07342,1.9359,445.30039,15.10257
1013.87477,-0.19381,303.56952,0.14153,309.44494,0.55129,320.37691,0.70991,334.53952,0.34617,350.6116,0.23698,368.74409,0.8123,387.12774,0.64609,405.34136,0.47735,423.53243,0.94793,447.37046,18.28576
1014.40314,-0.36474,303.44548,0.3201,309.30666,0.01443,320.27393,0.56266,333.72283,0.20173,350.63957,0.53165,368.77741,1.05623,386.91597,0.71238,404.91521,0.58753,421.00109,1.28415,444.69307,6.84329
1014.93197,-0.86368,303.38392,0.27009,308.59239,0.35886,319.61877,0.24505,333.12526,0.34921,350.24739,0.54719,368.41482,1.12783,386.0169,1.07672,404.67558,0.55809,422.77498,2.33968,437.22418,9.44374
1015.46126,-1.01492,303.64039,0.3472,308.91769,0.56039,319.7295,0.53131,333.2008,0.25176,350.13278,0.46402,368.33387,1.45046,385.73976,0.93331,404.28802,0.92046,421.62086,2.1456,437.42654,3.27684
1015.99102,-1.05532,303.64712,0.30406,309.36241,0.569,319.29503,1.15859,333.21668,0.53771,350.01286,0.42726,368.34981,1.37991,385.85111,0.72465,403.78298,0.65825,421.24953,2.31808,441.88275,8.54223
1016.52124,-1.1041,303.79699,0.28811,309.06438,0.35761,318.4425,0.88292,333.49412,0.56762,350.13365,0.55808,368.19526,1.19072,385.73026,0.32437,404.20699,0.30489,420.41483,2.42868,429.21137,7.657
1017.05193,-1.19187,303.34532,0.08571,309.17571,0.08122,318.73122,1.06561,333.31202,0.36258,350.05562,0.84575,368.06458,1.18095,385.71588,0.73063,403.8365,0.26832,421.68574,2.16472,428.47595,3.01975
1017.58309,-0.97847,303.36457,0.21765,309.01057,0.20485,319.09259,0.52943,333.52897,0.80745,350.23941,0.75678,368.4529,1.05444,385.97437,0.715,403.57996,0.35881,421.43704,3.00204,426.90131,7.29295
1018.11471,-0.93744,303.41638,0.02625,308.67063,0.49737,318.78347,0.44242,333.36829,0.12996,350.09076,0.80941,368.67818,0.9529,386.03141,0.50778,403.63302,0.66103,421.19821,1.49587,435.42627,4.07762
1018.6468,-0.5915,303.6527,0.36664,309.01715,0.67835,318.84564,0.66865,333.5534,0.25608,350.28754,0.60936,369.02576,0.96264,386.57817,0.84446,403.84272,1.4177,421.48105,0.59078,440.46719,13.17795
1019.17935,-0.3414,303.38388,0.24665,308.96659,0.10512,318.6312,0.86379,333.95969,0.59516,350.23675,0.64953,369.51948,0.82714,386.74613,0.91348,404.34037,1.59485,420.80831,1.18199,440.76471,9.61482
1019.71238,0.12564,303.40498,0.23971,308.83942,0.28151,318.5675,0.77769,334.14746,0.59207,350.44839,0.43416,369.81523,0.87207,387.62514,1.07784,405.22009,1.4912,422.37053,2.72324,437.56732,9.15982
1020.24587,0.44731,302.93529,0.1637,308.22281,0.50674,319.00645,0.37664,334.03319,0.81138,350.8913,0.68969,370.12233,0.87373,387.98157,0.55099,405.63332,0.79988,423.92421,0.66766,437.4485,3.8499
1020.77983,0.79724,303.55852,0.25837,308.42598,0.30696,319.52456,0.13463,333.60167,0.91452,351.11977,0.55829,370.31402,0.87374,388.7156,0.38154,406.08707,0.24437,425.01587,2.78767,432.06065,7.52314
1021.31426,0.80868,303.25578,0.26395,308.13891,0.14669,319.32405,0.35543,333.87889,0.49657,351.20502,0.51701,370.50634,0.94506,388.62575,0.72422,405.98775,0.73989,422.41924,2.89967,433.1281,3.71718
1021.84917,1.33159,303.53065,0.04407,308.48515,0.06345,319.23336,0.4053,334.15521,0.47971,351.63633,0.67708,370.95027,1.2723,389.05153,0.89599,407.40132,1.23994,424.22774,1.75755,438.27974,4.5375
1022.38454,1.38738,303.61298,0.18414,308.36908,0.38718,318.85262,0.74794,333.79157,0.2097,351.52733,0.54245,371.15842,1.38296,389.09399,0.80885,407.53846,1.04272,425.90316,1.76907,440.32078,11.737
1022.92039,1.4564,303.58095,0.15185,308.14331,0.26858,319.3496,0.49672,334.52372,0.65649,351.47431,0.36313,371.04934,1.25108,389.23476,0.58297,407.66522,0.7523,426.59552,1.75778,432.85294,4.55908
1023.45671,1.51281,303.29092,0.24903,308.33431,0.38686,319.59815,0.58553,334.08676,0.79933,351.8538,0.8411,371.03265,0.8597,389.41222,1.04272,407.59619,0.78897,423.7692,1.13948,442.36732,7.16404
1023.9935,1.58382,303.78569,0.56128,308.90995,0.33959,319.99209,0.79633,334.59766,0.64736,351.81213,0.69036,371.17781,1.03815,388.93107,1.22568,408.50637,0.77733,424.58966,1.70691,436.6549,2.59467
1024.53077,1.4077,303.92072,0.51562,309.06241,0.3675,320.25646,0.86494,335.2216,0.73183,351.65642,0.62324,371.10329,1.14401,388.55806,0.9839,407.82523,0.96536,424.16552,0.62175,432.26,6.65667
1025.06851,1.16587,303.60191,0.51305,309.41951,0.67579,320.02264,0.5632,334.91506,0.83496,351.54167,0.80422,370.53735,0.88205,388.56194,0.82717,407.51606,0.68839,424.44257,2.61564,433.00471,4.65092
1025.60673,0.65679,303.50295,0.47606,309.26102,0.23279,320.00129,0.64081,334.79348,0.6756,351.23659,0.61498,370.13306,1.10541,387.98051,0.65185,406.14235,1.34074,423.55975,2.1093,430.54941,8.44377
1026.14542,0.17115,303.17186,0.08925,309.14334,0.53639,320.83229,0.35,334.64867,0.37415,350.99382,0.80413,369.74382,1.12786,387.11311,0.66834,405.23539,1.67994,422.89377,3.26099,433.00693,4.01896
1026.68459,-0.48109,303.10527,0.25276,309.00483,0.68424,320.72345,0.19173,334.14438,0.21285,350.57207,0.70606,368.88348,1.28447,386.24127,0.83202,404.6609,1.52148,424.31881,1.50024,430.94484,10.01859
1027.22424,-1.5091,303.37812,0.19375,309.32324,0.70707,320.74348,0.14538,333.50972,0.59243,349.89041,0.6109,367.96908,0.97369,384.7203,1.01551,402.98122,1.13303,422.61679,0.88996,428.05346,5.73917
1027.76436,-2.36515,303.52708,0.13328,309.92011,0.4972,320.56567,0.71719,333.56011,0.41781,349.20437,0.29065,366.93529,0.78717,383.9161,0.876,401.34297,0.83106,419.70115,2.67705,435.63712,9.71129
1028.30497,-3.22689,303.60104,0.56361,309.46312,0.52093,320.35224,1.10666,333.37223,0.54692,348.83463,0.68487,366.04222,0.98571,382.7832,1.02952,399.75656,1.0436,417.64063,2.1667,430.56405,5.49459
1028.84605,-4.03622,303.52516,0.30502,309.97721,0.0854,320.31917,1.28666,333.08218,0.51069,348.37279,0.53148,365.13561,0.87562,381.35136,0.80356,399.19469,1.39998,417.97995,0.87415,429.44654,5.74776
1029.38761,-4.89628,303.86397,0.21042,309.60452,0.52347,320.15838,0.69278,333.19693,0.55579,347.72024,0.63908,364.22029,1.11189,380.25696,0.98791,397.85745,0.81512,415.43153,1.44674,432.95647,3.59922
1029.92965,-5.83937,303.72807,0.4946,308.93241,0.40992,319.88155,0.54617,332.41079,0.83899,347.19474,0.55565,363.08819,0.90277,379.30121,0.70392,396.43205,1.03353,414.5732,2.78668,413.89516,1.43954
1030.47217,-6.20963,303.81569,0.51679,309.2146,0.13973,318.62794,0.4333,332.05169,0.4273,346.46224,0.5843,362.84482,0.79392,379.13852,0.90708,395.97896,1.26855,413.59084,2.56291,413.70444,3.91868
1031.01518,-6.85167,303.81264,0.25493,309.28679,0.14462,318.36636,0.34762,331.83555,0.12137,346.03931,0.49333,361.89133,0.7746,378.58921,1.14802,395.1364,1.23633,412.25989,0.95529,416.14784,7.92673
1031.55867,-7.22428,303.41913,0.25025,309.10485,0.31705,319.00125,0.34033,331.66107,0.54417,345.75056,0.64635,361.92791,0.7342,377.68254,0.72355,394.19975,1.03566,411.4875,0.90436,426.91804,24.61004
1032.10264,-7.78447,303.42696,0.24113,309.06223,0.31467,319.02539,0.28335,330.86451,0.49569,345.14078,0.8342,361.43961,0.81709,376.92562,0.66384,393.91742,1.27002,409.85972,3.23334,422.74915,21.03113
1032.64709,-8.12916,303.38543,0.30381,308.99094,0.37616,318.39138,0.19402,330.94831,0.42892,344.87609,0.73365,361.14764,1.05878,376.57616,0.92508,393.1315,0.78606,408.70798,2.64061,428.60549,6.5571
1033.19203,-8.50338,303.63291,0.29394,308.88147,0.40113,318.32093,0.8636,330.4396,0.47295,344.7722,0.86186,360.51372,1.04537,376.24096,0.60768,392.63109,0.46869,409.77444,3.07481,428.99634,7.34335
