-1.90000000e+01 2.65351390e-08 2.52478300e-08 2.56089033e-08 2.65255327e-08 2.47785220e-08 2.55991100e-08 2.52226253e-08 2.68072387e-08 2.56719540e-08 2.48453660e-08 2.41159680e-08 2.32989110e-08 2.58292653e-08 2.73895533e-08 2.59095110e-08 2.65217543e-08 2.70981520e-08 2.72174583e-08
-1.89500000e+01 2.66854620e-08 2.53883277e-08 2.57530610e-08 2.66740880e-08 2.49179033e-08 2.57433707e-08 2.53647383e-08 2.69586873e-08 2.58165923e-08 2.49847780e-08 2.42515580e-08 2.34278713e-08 2.59751630e-08 2.75461450e-08 2.60566263e-08 2.66712163e-08 2.72521460e-08 2.73712283e-08
-1.89000000e+01 2.68371687e-08 2.55300977e-08 2.58985383e-08 2.68239910e-08 2.50585620e-08 2.58889480e-08 2.55081507e-08 2.71115250e-08 2.59625530e-08 2.51254620e-08 2.43883910e-08 2.35579923e-08 2.61223980e-08 2.77041890e-08 2.62050990e-08 2.68220483e-08 2.74075587e-08 2.75264043e-08
-1.88500000e+01 2.69902737e-08 2.56731533e-08 2.60453493e-08 2.69752587e-08 2.52005107e-08 2.60358630e-08 2.56528760e-08 2.72657667e-08 2.61098560e-08 2.52674323e-08 2.45264793e-08 2.36892880e-08 2.62709867e-08 2.78637033e-08 2.63549450e-08 2.69742617e-08 2.75644097e-08 2.76830047e-08
-1.88000000e+01 2.71447957e-08 2.58175150e-08 2.61935167e-08 2.71279127e-08 2.53437620e-08 2.61841327e-08 2.57989337e-08 2.74214297e-08 2.62585167e-08 2.54107077e-08 2.46658427e-08 2.38217750e-08 2.64209490e-08 2.80247097e-08 2.65061803e-08 2.71278830e-08 2.77227177e-08 2.78410453e-08
-1.87500000e+01 2.73007563e-08 2.59631980e-08 2.63430523e-08 2.72819653e-08 2.54883393e-08 2.63337720e-08 2.59463410e-08 2.75785363e-08 2.64085530e-08 2.55553027e-08 2.48064973e-08 2.39554690e-08 2.65723020e-08 2.81872273e-08 2.66588267e-08 2.72829233e-08 2.78825023e-08 2.80005497e-08
-1.87000000e+01 2.74581710e-08 2.61102180e-08 2.64939767e-08 2.74374413e-08 2.56342540e-08 2.64848030e-08 2.60951163e-08 2.77370987e-08 2.65599803e-08 2.57012370e-08 2.49484600e-08 2.40903827e-08 2.67250637e-08 2.83512780e-08 2.68128990e-08 2.74394057e-08 2.80437803e-08 2.81615303e-08
-1.86500000e+01 2.76170637e-08 2.62585940e-08 2.66463090e-08 2.75943517e-08 2.57815317e-08 2.66372410e-08 2.62452747e-08 2.78971450e-08 2.67128207e-08 2.58485250e-08 2.50917467e-08 2.42265340e-08 2.68792513e-08 2.85168790e-08 2.69684220e-08 2.75973470e-08 2.82065763e-08 2.83240123e-08
-1.86000000e+01 2.77774457e-08 2.64083427e-08 2.68000657e-08 2.77527243e-08 2.59301817e-08 2.67911077e-08 2.63968373e-08 2.80586877e-08 2.68670930e-08 2.59971870e-08 2.52363737e-08 2.43639383e-08 2.70348873e-08 2.86840543e-08 2.71254077e-08 2.77567680e-08 2.83709087e-08 2.84880113e-08
-1.85500000e+01 2.79393450e-08 2.65594833e-08 2.69552693e-08 2.79125710e-08 2.60802293e-08 2.69464167e-08 2.65498217e-08 2.82217497e-08 2.70228123e-08 2.61472430e-08 2.53823623e-08 2.45026127e-08 2.71919867e-08 2.88528210e-08 2.72838810e-08 2.79176890e-08 2.85367930e-08 2.86535507e-08
